transaction_id,timestamp,date,hour,day_of_week,is_weekend,event_id,event_name,region,vendor_name,vendor_category,customer_id,amount,payment_method
TXN013055,2026-03-27 19:20:00,2026-03-27,19,Friday,False,4,Jurong East Street Festival,Western Singapore,Mala Majik,Trendy Food,C0064,9.73,qr_code
TXN006318,2026-03-27 19:21:00,2026-03-27,19,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,The Linen Store,Household Items,C0371,13.9,wallet
TXN008647,2026-03-27 19:26:00,2026-03-27,19,Friday,False,3,Tampines Round Market Night,Eastern Singapore,Wok This Way,Hot Food,C0015,9.38,wallet
TXN008478,2026-03-27 19:26:00,2026-03-27,19,Friday,False,4,Jurong East Street Festival,Western Singapore,The Satay Corner,Hot Food,C0431,8.44,wallet
TXN001027,2026-03-27 19:30:00,2026-03-27,19,Friday,False,8,Clementi Night Bazaar,Western Singapore,Snack Attack,Snacks,C0342,7.84,wallet
TXN013606,2026-03-27 19:30:00,2026-03-27,19,Friday,False,8,Clementi Night Bazaar,Western Singapore,Dessert Alley,Desserts,C0481,5.64,wallet
TXN003079,2026-03-27 19:31:00,2026-03-27,19,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Sugar Rush,Drinks,C0205,2.91,qr_code
TXN008331,2026-03-27 19:35:00,2026-03-27,19,Friday,False,7,Bedok Food Carnival,Eastern Singapore,The Linen Store,Household Items,C0200,11.82,qr_code
TXN014442,2026-03-27 19:35:00,2026-03-27,19,Friday,False,5,Toa Payoh Night Market,Central Singapore,Mak Cik Stall,Hot Food,C0063,5.69,qr_code
TXN010591,2026-03-27 19:39:00,2026-03-27,19,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Mak Cik Stall,Hot Food,C0221,8.66,wallet
TXN002115,2026-03-27 19:40:00,2026-03-27,19,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Jelly Bliss,Desserts,C0440,6.29,wallet
TXN001658,2026-03-27 19:42:00,2026-03-27,19,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Boba World,Drinks,C0211,5.14,qr_code
TXN004531,2026-03-27 19:43:00,2026-03-27,19,Friday,False,4,Jurong East Street Festival,Western Singapore,Nasi Lemak Bros,Hot Food,C0025,12.92,wallet
TXN007057,2026-03-27 19:44:00,2026-03-27,19,Friday,False,4,Jurong East Street Festival,Western Singapore,Abang Burger,Hot Food,C0160,12.83,wallet
TXN014576,2026-03-27 19:45:00,2026-03-27,19,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,K-Food Craze,Trendy Food,C0338,9.28,qr_code
TXN005996,2026-03-27 19:50:00,2026-03-27,19,Friday,False,5,Toa Payoh Night Market,Central Singapore,Seoul Kitchen,Trendy Food,C0056,5.36,qr_code
TXN004259,2026-03-27 19:58:00,2026-03-27,19,Friday,False,4,Jurong East Street Festival,Western Singapore,Home & More,Household Items,C0047,17.48,wallet
TXN014262,2026-03-27 20:01:00,2026-03-27,20,Friday,False,5,Toa Payoh Night Market,Central Singapore,Home & More,Household Items,C0087,15.81,qr_code
TXN003495,2026-03-27 20:03:00,2026-03-27,20,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Munchies Corner,Snacks,C0252,6.09,wallet
TXN014006,2026-03-27 20:04:00,2026-03-27,20,Friday,False,8,Clementi Night Bazaar,Western Singapore,Kampung Wok,Hot Food,C0131,10.11,wallet
TXN014530,2026-03-27 20:07:00,2026-03-27,20,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Abang Burger,Hot Food,C0179,8.81,wallet
TXN013893,2026-03-27 20:08:00,2026-03-27,20,Friday,False,5,Toa Payoh Night Market,Central Singapore,Home & More,Household Items,C0320,21.55,wallet
TXN005765,2026-03-27 20:08:00,2026-03-27,20,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Win It Stall,Games & Entertainment,C0341,7.18,wallet
TXN004389,2026-03-27 20:09:00,2026-03-27,20,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Kampung Wok,Hot Food,C0499,11.91,wallet
TXN012334,2026-03-27 20:13:00,2026-03-27,20,Friday,False,4,Jurong East Street Festival,Western Singapore,Kampung Wok,Hot Food,C0480,8.57,wallet
TXN005591,2026-03-27 20:13:00,2026-03-27,20,Friday,False,4,Jurong East Street Festival,Western Singapore,The Juice Lab,Drinks,C0247,2.44,qr_code
TXN000274,2026-03-27 20:15:00,2026-03-27,20,Friday,False,4,Jurong East Street Festival,Western Singapore,Uncle Razali Grill,Hot Food,C0421,13.77,qr_code
TXN007818,2026-03-27 20:17:00,2026-03-27,20,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Everyday Essentials,Household Items,C0102,10.11,wallet
TXN013764,2026-03-27 20:18:00,2026-03-27,20,Friday,False,5,Toa Payoh Night Market,Central Singapore,Crunch Time,Snacks,C0388,2.95,qr_code
TXN004630,2026-03-27 20:19:00,2026-03-27,20,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Kueh Corner,Desserts,C0373,5.91,wallet
TXN006259,2026-03-27 20:20:00,2026-03-27,20,Friday,False,8,Clementi Night Bazaar,Western Singapore,Jelly Bliss,Desserts,C0232,5.69,wallet
TXN004974,2026-03-27 20:27:00,2026-03-27,20,Friday,False,8,Clementi Night Bazaar,Western Singapore,Wok This Way,Hot Food,C0030,15.25,qr_code
TXN002812,2026-03-27 20:30:00,2026-03-27,20,Friday,False,5,Toa Payoh Night Market,Central Singapore,Ali's Kitchen,Hot Food,C0019,11.4,cash
TXN010956,2026-03-27 20:31:00,2026-03-27,20,Friday,False,7,Bedok Food Carnival,Eastern Singapore,The Linen Store,Household Items,C0373,16.36,qr_code
TXN004483,2026-03-27 20:31:00,2026-03-27,20,Friday,False,5,Toa Payoh Night Market,Central Singapore,Kampung Wok,Hot Food,C0032,7.98,wallet
TXN014227,2026-03-27 20:32:00,2026-03-27,20,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Ali's Kitchen,Hot Food,C0303,6.19,qr_code
TXN011733,2026-03-27 20:32:00,2026-03-27,20,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Mak Cik Stall,Hot Food,C0005,12.5,qr_code
TXN013402,2026-03-27 20:34:00,2026-03-27,20,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,The Satay Corner,Hot Food,C0070,4.19,qr_code
TXN006432,2026-03-27 20:38:00,2026-03-27,20,Friday,False,3,Tampines Round Market Night,Eastern Singapore,Nasi Lemak Bros,Hot Food,C0083,9.88,wallet
TXN010326,2026-03-27 20:40:00,2026-03-27,20,Friday,False,5,Toa Payoh Night Market,Central Singapore,The Juice Lab,Drinks,C0030,5.7,wallet
TXN007694,2026-03-27 20:40:00,2026-03-27,20,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Jelly Bliss,Desserts,C0207,4.06,wallet
TXN009966,2026-03-27 20:43:00,2026-03-27,20,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Lucky Strike,Games & Entertainment,C0304,8.0,qr_code
TXN014363,2026-03-27 20:43:00,2026-03-27,20,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Mala Majik,Trendy Food,C0145,9.71,wallet
TXN004797,2026-03-27 20:44:00,2026-03-27,20,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Jelly Bliss,Desserts,C0334,4.43,wallet
TXN002740,2026-03-27 20:45:00,2026-03-27,20,Friday,False,8,Clementi Night Bazaar,Western Singapore,Ice Ice Baby,Desserts,C0098,5.58,wallet
TXN013350,2026-03-27 20:45:00,2026-03-27,20,Friday,False,4,Jurong East Street Festival,Western Singapore,Jelly Bliss,Desserts,C0174,3.65,wallet
TXN009147,2026-03-27 20:46:00,2026-03-27,20,Friday,False,8,Clementi Night Bazaar,Western Singapore,Ali's Kitchen,Hot Food,C0215,9.87,wallet
TXN002106,2026-03-27 20:47:00,2026-03-27,20,Friday,False,4,Jurong East Street Festival,Western Singapore,Teh Tarik Station,Drinks,C0471,2.75,qr_code
TXN009436,2026-03-27 20:52:00,2026-03-27,20,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Coconut Grove,Drinks,C0395,3.4,wallet
TXN010247,2026-03-27 20:52:00,2026-03-27,20,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Mak Cik Stall,Hot Food,C0356,12.34,wallet
TXN000858,2026-03-27 20:52:00,2026-03-27,20,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Game On!,Games & Entertainment,C0277,9.74,wallet
TXN012713,2026-03-27 20:53:00,2026-03-27,20,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Durian Heaven,Desserts,C0119,7.65,cash
TXN013641,2026-03-27 20:55:00,2026-03-27,20,Friday,False,3,Tampines Round Market Night,Eastern Singapore,Abang Burger,Hot Food,C0103,14.25,wallet
TXN003938,2026-03-27 20:56:00,2026-03-27,20,Friday,False,8,Clementi Night Bazaar,Western Singapore,Cheese Me,Trendy Food,C0387,7.08,wallet
TXN007200,2026-03-27 20:58:00,2026-03-27,20,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Ali's Kitchen,Hot Food,C0440,11.9,wallet
TXN006888,2026-03-27 20:59:00,2026-03-27,20,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Home & More,Household Items,C0491,12.34,qr_code
TXN007749,2026-03-27 21:03:00,2026-03-27,21,Friday,False,5,Toa Payoh Night Market,Central Singapore,Sugar Rush,Drinks,C0472,4.51,qr_code
TXN012030,2026-03-27 21:05:00,2026-03-27,21,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Game On!,Games & Entertainment,C0070,7.38,wallet
TXN004833,2026-03-27 21:06:00,2026-03-27,21,Friday,False,4,Jurong East Street Festival,Western Singapore,Fun Zone,Games & Entertainment,C0126,7.82,wallet
TXN012843,2026-03-27 21:08:00,2026-03-27,21,Friday,False,3,Tampines Round Market Night,Eastern Singapore,Teh Tarik Station,Drinks,C0294,4.03,wallet
TXN012467,2026-03-27 21:12:00,2026-03-27,21,Friday,False,5,Toa Payoh Night Market,Central Singapore,Jelly Bliss,Desserts,C0198,4.5,qr_code
TXN011284,2026-03-27 21:13:00,2026-03-27,21,Friday,False,5,Toa Payoh Night Market,Central Singapore,Ice Ice Baby,Desserts,C0379,7.05,wallet
TXN000276,2026-03-27 21:13:00,2026-03-27,21,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Abang Burger,Hot Food,C0013,7.58,wallet
TXN006093,2026-03-27 21:14:00,2026-03-27,21,Friday,False,3,Tampines Round Market Night,Eastern Singapore,Snack Attack,Snacks,C0456,5.62,wallet
TXN014214,2026-03-27 21:14:00,2026-03-27,21,Friday,False,8,Clementi Night Bazaar,Western Singapore,Coconut Grove,Drinks,C0309,2.72,cash
TXN013985,2026-03-27 21:14:00,2026-03-27,21,Friday,False,8,Clementi Night Bazaar,Western Singapore,Crunch Time,Snacks,C0440,3.46,qr_code
TXN006791,2026-03-27 21:16:00,2026-03-27,21,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Win It Stall,Games & Entertainment,C0068,6.02,wallet
TXN010528,2026-03-27 21:17:00,2026-03-27,21,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Mak Cik Stall,Hot Food,C0324,12.5,qr_code
TXN002557,2026-03-27 21:17:00,2026-03-27,21,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Sweet Spot,Desserts,C0176,5.55,wallet
TXN013315,2026-03-27 21:17:00,2026-03-27,21,Friday,False,4,Jurong East Street Festival,Western Singapore,Kopi Kaki,Drinks,C0334,6.87,qr_code
TXN014244,2026-03-27 21:18:00,2026-03-27,21,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Jelly Bliss,Desserts,C0487,5.22,wallet
TXN006276,2026-03-27 21:21:00,2026-03-27,21,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Tornado Bites,Trendy Food,C0238,11.16,qr_code
TXN005354,2026-03-27 21:22:00,2026-03-27,21,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Snack Attack,Snacks,C0137,4.92,wallet
TXN014020,2026-03-27 21:25:00,2026-03-27,21,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Sugar Rush,Drinks,C0040,2.61,wallet
TXN003738,2026-03-27 21:27:00,2026-03-27,21,Friday,False,8,Clementi Night Bazaar,Western Singapore,Fun Zone,Games & Entertainment,C0207,8.61,wallet
TXN012421,2026-03-27 21:28:00,2026-03-27,21,Friday,False,4,Jurong East Street Festival,Western Singapore,Tornado Bites,Trendy Food,C0178,16.61,qr_code
TXN011798,2026-03-27 21:29:00,2026-03-27,21,Friday,False,4,Jurong East Street Festival,Western Singapore,The Linen Store,Household Items,C0249,20.45,wallet
TXN014463,2026-03-27 21:31:00,2026-03-27,21,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Kampung Wok,Hot Food,C0212,9.49,wallet
TXN004067,2026-03-27 21:31:00,2026-03-27,21,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Nasi Lemak Bros,Hot Food,C0232,13.83,qr_code
TXN002613,2026-03-27 21:31:00,2026-03-27,21,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Crunch Time,Snacks,C0248,2.88,wallet
TXN012126,2026-03-27 21:31:00,2026-03-27,21,Friday,False,8,Clementi Night Bazaar,Western Singapore,Snack Attack,Snacks,C0376,8.54,qr_code
TXN008685,2026-03-27 21:32:00,2026-03-27,21,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Everyday Essentials,Household Items,C0022,8.11,cash
TXN004296,2026-03-27 21:36:00,2026-03-27,21,Friday,False,8,Clementi Night Bazaar,Western Singapore,Jelly Bliss,Desserts,C0411,7.17,cash
TXN000563,2026-03-27 21:38:00,2026-03-27,21,Friday,False,5,Toa Payoh Night Market,Central Singapore,Lucky Strike,Games & Entertainment,C0127,8.96,qr_code
TXN002581,2026-03-27 21:38:00,2026-03-27,21,Friday,False,3,Tampines Round Market Night,Eastern Singapore,Uncle Razali Grill,Hot Food,C0258,11.18,qr_code
TXN004327,2026-03-27 21:40:00,2026-03-27,21,Friday,False,8,Clementi Night Bazaar,Western Singapore,Mak Cik Stall,Hot Food,C0493,8.95,qr_code
TXN005132,2026-03-27 21:40:00,2026-03-27,21,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Game On!,Games & Entertainment,C0331,9.95,wallet
TXN009876,2026-03-27 21:40:00,2026-03-27,21,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Kacang Queen,Snacks,C0414,4.65,qr_code
TXN001764,2026-03-27 21:43:00,2026-03-27,21,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Dessert Alley,Desserts,C0357,4.36,qr_code
TXN000267,2026-03-27 21:43:00,2026-03-27,21,Friday,False,5,Toa Payoh Night Market,Central Singapore,Tornado Bites,Trendy Food,C0147,10.12,qr_code
TXN003359,2026-03-27 21:43:00,2026-03-27,21,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Kampung Wok,Hot Food,C0296,10.02,qr_code
TXN013981,2026-03-27 21:46:00,2026-03-27,21,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Uncle Razali Grill,Hot Food,C0167,11.07,qr_code
TXN000097,2026-03-27 21:47:00,2026-03-27,21,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Tornado Bites,Trendy Food,C0080,10.1,wallet
TXN010104,2026-03-27 21:47:00,2026-03-27,21,Friday,False,5,Toa Payoh Night Market,Central Singapore,Boba World,Drinks,C0466,5.37,qr_code
TXN011981,2026-03-27 21:49:00,2026-03-27,21,Friday,False,3,Tampines Round Market Night,Eastern Singapore,Nasi Lemak Bros,Hot Food,C0091,7.75,wallet
TXN008600,2026-03-27 21:49:00,2026-03-27,21,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Snack Attack,Snacks,C0138,6.55,qr_code
TXN009571,2026-03-27 21:49:00,2026-03-27,21,Friday,False,4,Jurong East Street Festival,Western Singapore,Nasi Lemak Bros,Hot Food,C0347,13.16,qr_code
TXN004133,2026-03-27 21:51:00,2026-03-27,21,Friday,False,8,Clementi Night Bazaar,Western Singapore,Mala Majik,Trendy Food,C0452,7.37,wallet
TXN004288,2026-03-27 21:51:00,2026-03-27,21,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Snack Attack,Snacks,C0146,5.18,wallet
TXN010619,2026-03-27 21:52:00,2026-03-27,21,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Abang Burger,Hot Food,C0349,8.93,qr_code
TXN007272,2026-03-27 21:52:00,2026-03-27,21,Friday,False,3,Tampines Round Market Night,Eastern Singapore,Uncle Razali Grill,Hot Food,C0390,10.76,wallet
TXN005407,2026-03-27 21:52:00,2026-03-27,21,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Ice Ice Baby,Desserts,C0257,4.32,wallet
TXN000929,2026-03-27 21:56:00,2026-03-27,21,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,The Satay Corner,Hot Food,C0343,15.48,wallet
TXN010057,2026-03-27 21:57:00,2026-03-27,21,Friday,False,8,Clementi Night Bazaar,Western Singapore,Kacang Queen,Snacks,C0456,4.65,wallet
TXN009237,2026-03-27 21:59:00,2026-03-27,21,Friday,False,5,Toa Payoh Night Market,Central Singapore,Ice Ice Baby,Desserts,C0170,3.57,wallet
TXN011614,2026-03-27 21:59:00,2026-03-27,21,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Crunch Time,Snacks,C0483,4.92,wallet
TXN007619,2026-03-27 22:00:00,2026-03-27,22,Friday,False,4,Jurong East Street Festival,Western Singapore,Street Fusion,Trendy Food,C0471,12.66,qr_code
TXN006961,2026-03-27 22:00:00,2026-03-27,22,Friday,False,3,Tampines Round Market Night,Eastern Singapore,Seoul Kitchen,Trendy Food,C0447,12.24,qr_code
TXN011660,2026-03-27 22:03:00,2026-03-27,22,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Everyday Essentials,Household Items,C0267,7.37,wallet
TXN002265,2026-03-27 22:08:00,2026-03-27,22,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Mala Majik,Trendy Food,C0496,12.3,wallet
TXN007658,2026-03-27 22:08:00,2026-03-27,22,Friday,False,4,Jurong East Street Festival,Western Singapore,Sugar Rush,Drinks,C0030,6.35,cash
TXN009456,2026-03-27 22:08:00,2026-03-27,22,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Jelly Bliss,Desserts,C0440,3.88,wallet
TXN012612,2026-03-27 22:09:00,2026-03-27,22,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Game On!,Games & Entertainment,C0449,3.61,qr_code
TXN005457,2026-03-27 22:10:00,2026-03-27,22,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Abang Burger,Hot Food,C0114,12.18,cash
TXN007172,2026-03-27 22:13:00,2026-03-27,22,Friday,False,4,Jurong East Street Festival,Western Singapore,Tornado Bites,Trendy Food,C0450,11.9,qr_code
TXN001434,2026-03-27 22:25:00,2026-03-27,22,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Uncle Razali Grill,Hot Food,C0074,5.03,wallet
TXN002400,2026-03-27 22:30:00,2026-03-27,22,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Abang Burger,Hot Food,C0173,11.24,qr_code
TXN002674,2026-03-27 22:33:00,2026-03-27,22,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Teh Tarik Station,Drinks,C0403,5.26,qr_code
TXN000177,2026-03-27 22:33:00,2026-03-27,22,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Mala Majik,Trendy Food,C0315,10.27,qr_code
TXN006784,2026-03-27 22:36:00,2026-03-27,22,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,K-Food Craze,Trendy Food,C0171,12.76,qr_code
TXN009707,2026-03-27 22:37:00,2026-03-27,22,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,The Linen Store,Household Items,C0048,13.41,qr_code
TXN012915,2026-03-27 22:38:00,2026-03-27,22,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,The Juice Lab,Drinks,C0376,2.82,wallet
TXN001062,2026-03-27 22:38:00,2026-03-27,22,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Abang Burger,Hot Food,C0253,8.91,wallet
TXN011682,2026-03-27 22:41:00,2026-03-27,22,Friday,False,3,Tampines Round Market Night,Eastern Singapore,Mala Majik,Trendy Food,C0243,10.84,wallet
TXN002776,2026-03-27 22:41:00,2026-03-27,22,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Ice Ice Baby,Desserts,C0039,7.54,wallet
TXN008601,2026-03-27 22:42:00,2026-03-27,22,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Mak Cik Stall,Hot Food,C0054,13.97,qr_code
TXN007925,2026-03-27 22:43:00,2026-03-27,22,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Kueh Corner,Desserts,C0049,5.71,cash
TXN000569,2026-03-27 22:43:00,2026-03-27,22,Friday,False,5,Toa Payoh Night Market,Central Singapore,The Juice Lab,Drinks,C0268,2.86,qr_code
TXN007110,2026-03-27 22:44:00,2026-03-27,22,Friday,False,5,Toa Payoh Night Market,Central Singapore,Ice Ice Baby,Desserts,C0242,4.72,wallet
TXN014710,2026-03-27 22:46:00,2026-03-27,22,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,The Linen Store,Household Items,C0428,19.75,cash
TXN000141,2026-03-27 22:48:00,2026-03-27,22,Friday,False,4,Jurong East Street Festival,Western Singapore,The Satay Corner,Hot Food,C0275,9.03,wallet
TXN006266,2026-03-27 22:49:00,2026-03-27,22,Friday,False,4,Jurong East Street Festival,Western Singapore,Teh Tarik Station,Drinks,C0474,4.67,qr_code
TXN003068,2026-03-27 22:51:00,2026-03-27,22,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Everyday Essentials,Household Items,C0171,16.31,qr_code
TXN003107,2026-03-27 22:53:00,2026-03-27,22,Friday,False,8,Clementi Night Bazaar,Western Singapore,K-Food Craze,Trendy Food,C0240,10.16,wallet
TXN003179,2026-03-27 22:53:00,2026-03-27,22,Friday,False,4,Jurong East Street Festival,Western Singapore,Home & More,Household Items,C0480,9.35,wallet
TXN012814,2026-03-27 22:54:00,2026-03-27,22,Friday,False,7,Bedok Food Carnival,Eastern Singapore,Crunch Time,Snacks,C0320,7.64,qr_code
TXN001840,2026-03-27 22:55:00,2026-03-27,22,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Jelly Bliss,Desserts,C0341,7.0,wallet
TXN003064,2026-03-27 22:56:00,2026-03-27,22,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Mak Cik Stall,Hot Food,C0455,14.73,wallet
TXN010970,2026-03-27 22:57:00,2026-03-27,22,Friday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,The Satay Corner,Hot Food,C0021,6.62,wallet
TXN006727,2026-03-27 22:59:00,2026-03-27,22,Friday,False,2,Woodlands Pasar Malam,Northern Singapore,Kueh Corner,Desserts,C0047,3.55,wallet
TXN006169,2026-03-27 23:04:00,2026-03-27,23,Friday,False,4,Jurong East Street Festival,Western Singapore,Ice Ice Baby,Desserts,C0394,3.06,qr_code
TXN009312,2026-03-27 23:08:00,2026-03-27,23,Friday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Cheese Me,Trendy Food,C0125,9.07,wallet
TXN011505,2026-03-27 23:10:00,2026-03-27,23,Friday,False,4,Jurong East Street Festival,Western Singapore,Nasi Lemak Bros,Hot Food,C0143,6.8,wallet
